amount,transaction_type,location,receiver,device,country_code,hour,is_new_device,is_new_recipient,label
2752.05,FATURA,"İzmir, TR",Market Harcama,Web güvenilir tarayıcı,TR,8,0,0,TEMIZ
3391.27,FATURA,"Manisa, TR",Telekom Fatura,Android bilinen cihaz,TR,8,0,0,TEMIZ
14238.06,TRANSFER,"İstanbul, TR",Global Trade,Yeni web oturumu,TR,12,1,0,SUPHELI_DAVRANIS
1200.45,ODEME,"İstanbul, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,21,0,0,TEMIZ
3634.81,ODEME,"Manisa, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,8,0,0,TEMIZ
71198.85,TRANSFER,"Dubai, AE",Yeni Alıcı,Yeni cihaz,TR,14,0,1,PARA_AKLAMA
3348.32,FATURA,"Eskişehir, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
2423.88,ODEME,"Ankara, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,14,0,0,TEMIZ
392.24,FATURA,"İzmir, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,21,0,0,TEMIZ
3929.4,ODEME,"Ankara, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,21,0,0,TEMIZ
62582.41,ODEME,"Dubai, AE",Global Trade,Yeni web oturumu,,8,1,1,CALINTI_KART
113.22,ODEME,"İzmir, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,8,0,0,TEMIZ
51876.71,ODEME,"Amsterdam, NL",Restoran,Yeni cihaz,TR,3,1,1,HESAP_ELE_GECIRME
253666.87,TRANSFER,"İstanbul, TR",New Recipient Ltd,Yeni cihaz,TR,10,0,1,PARA_AKLAMA
486.51,FATURA,"Manisa, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
30782.71,ODEME,"Tbilisi, GE",New Recipient Ltd,Yeni cihaz,,0,1,1,HESAP_ELE_GECIRME
2783.57,FATURA,"İstanbul, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,11,0,0,TEMIZ
206161.79,TRANSFER,"Tbilisi, GE",Kripto Exchange,iPhone 13 bilinen cihaz,,18,1,1,PARA_AKLAMA
14078.32,TRANSFER,"Dubai, AE",E-Ticaret,Yeni cihaz,TR,18,1,1,SUPHELI_DAVRANIS
39066.41,TRANSFER,"Amsterdam, NL",New Recipient Ltd,Paycell kayıtlı cihaz,,13,0,1,PARA_AKLAMA
54304.46,ODEME,"Paris, FR",E-Ticaret,Unknown Android,,11,1,1,HESAP_ELE_GECIRME
51381.89,FATURA,"Dubai, AE",Kira Ödemesi,Yeni web oturumu,TR,16,1,1,CALINTI_KART
32011.1,TRANSFER,"Berlin, DE",Ulaşım,Unknown Android,,14,0,1,HESAP_ELE_GECIRME
117002.67,FATURA,"Bursa, TR",Yeni Alıcı,Yeni cihaz,TR,0,1,1,CALINTI_KART
12205.58,CEKIM,"Amsterdam, NL",Yeni Alıcı,Yeni web oturumu,TR,4,1,0,SUPHELI_DAVRANIS
3000.81,FATURA,"Manisa, TR",Market Harcama,Paycell kayıtlı cihaz,TR,14,0,0,TEMIZ
2106.38,ODEME,"İstanbul, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,16,0,0,TEMIZ
3441.5,FATURA,"İstanbul, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,14,0,0,TEMIZ
1866.96,FATURA,"Ankara, TR",Sigorta Fatura,Android bilinen cihaz,TR,17,0,0,TEMIZ
394.46,FATURA,"Manisa, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
2827.84,FATURA,"Ankara, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,20,0,0,TEMIZ
182176.11,TRANSFER,"İstanbul, TR",Kripto Exchange,Android bilinen cihaz,TR,11,1,1,PARA_AKLAMA
40883.38,ODEME,"London, UK",Offshore Services,Bilinmeyen iPhone,TR,11,0,0,SUPHELI_DAVRANIS
531.32,FATURA,"İzmir, TR",Telekom Fatura,Android bilinen cihaz,TR,9,0,0,TEMIZ
6268.45,ODEME,"Dubai, AE",Elektrik Fatura,Yeni web oturumu,,21,1,0,SUPHELI_DAVRANIS
43345.42,CEKIM,"Paris, FR",Kira Ödemesi,iPhone 13 bilinen cihaz,TR,8,1,1,SUPHELI_DAVRANIS
78653.05,TRANSFER,"Tbilisi, GE",Restoran,Bilinmeyen iPhone,TR,1,1,0,HESAP_ELE_GECIRME
3569.58,FATURA,"İstanbul, TR",Market Harcama,Paycell kayıtlı cihaz,TR,10,0,0,TEMIZ
3587.14,FATURA,"İzmir, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,9,0,0,TEMIZ
3201.06,FATURA,"İzmir, TR",Market Harcama,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
3158.54,FATURA,"İzmir, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
150.82,ODEME,"Eskişehir, TR",Market Harcama,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
2865.34,ODEME,"Manisa, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,20,0,0,TEMIZ
33108.22,ODEME,"London, UK",Ulaşım,Yeni web oturumu,TR,23,1,1,SUPHELI_DAVRANIS
28785.16,TRANSFER,"Manisa, TR",Telekom Fatura,Yeni web oturumu,TR,13,0,0,SUPHELI_DAVRANIS
2371.7,ODEME,"Bursa, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,14,0,0,TEMIZ
8050.92,ODEME,"İstanbul, TR",Sigorta Fatura,Android bilinen cihaz,TR,12,0,0,TEMIZ
10664.07,ODEME,"Manisa, TR",Offshore Services,Bilinmeyen iPhone,TR,8,0,0,SUPHELI_DAVRANIS
2375.19,FATURA,"Manisa, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,14,0,0,TEMIZ
4285.81,FATURA,"Ankara, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,8,0,0,TEMIZ
2369.97,FATURA,"İzmir, TR",Telekom Fatura,Android bilinen cihaz,TR,19,0,0,TEMIZ
44958.08,TRANSFER,"İzmir, TR",Restoran,Yeni web oturumu,TR,23,1,0,HESAP_ELE_GECIRME
1386.83,FATURA,"İstanbul, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,16,0,0,TEMIZ
40383.99,ODEME,"Manisa, TR",Market Harcama,Android bilinen cihaz,TR,0,0,1,SUPHELI_DAVRANIS
2706.38,ODEME,"Eskişehir, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,9,0,0,TEMIZ
69238.29,ODEME,"İstanbul, TR",Ulaşım,Bilinmeyen iPhone,,3,1,1,HESAP_ELE_GECIRME
74719.67,TRANSFER,"Eskişehir, TR",Offshore Services,Yeni web oturumu,TR,13,1,1,PARA_AKLAMA
18043.36,TRANSFER,"İstanbul, TR",Market Harcama,Web güvenilir tarayıcı,TR,16,0,1,SUPHELI_DAVRANIS
3692.01,ODEME,"Ankara, TR",E-Ticaret,Web güvenilir tarayıcı,TR,16,0,0,TEMIZ
1070.0,ODEME,"Eskişehir, TR",Market Harcama,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
1374.77,FATURA,"İstanbul, TR",Sigorta Fatura,Android bilinen cihaz,TR,11,0,0,TEMIZ
207439.41,TRANSFER,"İstanbul, TR",New Recipient Ltd,Yeni web oturumu,,18,0,1,PARA_AKLAMA
1056.25,ODEME,"Bursa, TR",Market Harcama,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
3737.52,ODEME,"Bursa, TR",Market Harcama,Paycell kayıtlı cihaz,TR,20,0,0,TEMIZ
128852.82,TRANSFER,"Bursa, TR",Global Trade,Yeni web oturumu,,3,0,1,PARA_AKLAMA
67799.18,TRANSFER,"İzmir, TR",New Recipient Ltd,Yeni web oturumu,TR,3,1,1,HESAP_ELE_GECIRME
994.89,FATURA,"Bursa, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
32944.44,ODEME,"Eskişehir, TR",E-Ticaret,Yeni cihaz,,5,1,1,HESAP_ELE_GECIRME
1709.46,FATURA,"Ankara, TR",Market Harcama,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
530.75,FATURA,"Manisa, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
41067.52,TRANSFER,"Eskişehir, TR",New Recipient Ltd,Unknown Android,,2,1,0,HESAP_ELE_GECIRME
36830.9,ODEME,"İstanbul, TR",Kira Ödemesi,Web güvenilir tarayıcı,,23,1,0,CALINTI_KART
2126.08,ODEME,"İzmir, TR",Market Harcama,Android bilinen cihaz,TR,19,0,0,TEMIZ
2730.15,FATURA,"İstanbul, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,20,0,0,TEMIZ
144430.44,TRANSFER,"Dubai, AE",Global Trade,Yeni web oturumu,TR,8,0,0,PARA_AKLAMA
44295.38,FATURA,"Paris, FR",Kira Ödemesi,iPhone 13 bilinen cihaz,,16,1,0,CALINTI_KART
2597.58,ODEME,"Eskişehir, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,14,0,0,TEMIZ
2114.42,FATURA,"İstanbul, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,17,0,0,TEMIZ
19252.58,CEKIM,"Tbilisi, GE",Telekom Fatura,Yeni web oturumu,,12,1,0,SUPHELI_DAVRANIS
39246.12,TRANSFER,"London, UK",Kripto Exchange,Android bilinen cihaz,,16,0,1,PARA_AKLAMA
2599.87,ODEME,"Manisa, TR",Sigorta Fatura,Android bilinen cihaz,TR,10,0,0,TEMIZ
845.78,FATURA,"Eskişehir, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,16,0,0,TEMIZ
344.28,ODEME,"İstanbul, TR",Telekom Fatura,Android bilinen cihaz,TR,14,0,0,TEMIZ
1075.25,FATURA,"İzmir, TR",Elektrik Fatura,Android bilinen cihaz,TR,15,0,0,TEMIZ
4267.88,FATURA,"Bursa, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
39724.39,TRANSFER,"Eskişehir, TR",Kripto Exchange,Yeni cihaz,,17,1,1,HESAP_ELE_GECIRME
72607.78,TRANSFER,"Manisa, TR",Ulaşım,Yeni web oturumu,,1,1,1,HESAP_ELE_GECIRME
25769.5,TRANSFER,"Eskişehir, TR",Yeni Alıcı,Android bilinen cihaz,,3,0,0,SUPHELI_DAVRANIS
103967.97,ODEME,"Paris, FR",Kira Ödemesi,Yeni web oturumu,TR,18,1,0,CALINTI_KART
4282.6,ODEME,"Manisa, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
76.41,FATURA,"İstanbul, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,8,0,0,TEMIZ
169146.01,TRANSFER,"Tbilisi, GE",Offshore Services,Paycell kayıtlı cihaz,,10,0,0,PARA_AKLAMA
71260.93,TRANSFER,"Amsterdam, NL",Offshore Services,Yeni cihaz,,5,1,0,HESAP_ELE_GECIRME
162.16,FATURA,"İzmir, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,21,0,0,TEMIZ
16279.35,ODEME,"London, UK",Ulaşım,Unknown Android,TR,1,1,0,HESAP_ELE_GECIRME
2158.95,ODEME,"Eskişehir, TR",Okul Ödemesi,Android bilinen cihaz,TR,20,0,0,TEMIZ
79146.21,ODEME,"Paris, FR",E-Ticaret,Yeni web oturumu,,9,1,0,CALINTI_KART
911.42,FATURA,"Eskişehir, TR",Telekom Fatura,Android bilinen cihaz,TR,9,0,0,TEMIZ
3237.6,ODEME,"Eskişehir, TR",Elektrik Fatura,Android bilinen cihaz,TR,10,0,0,TEMIZ
199256.81,TRANSFER,"Tbilisi, GE",Yeni Alıcı,Yeni web oturumu,,3,0,1,PARA_AKLAMA
3833.59,FATURA,"Bursa, TR",Elektrik Fatura,Android bilinen cihaz,TR,8,0,0,TEMIZ
187.32,FATURA,"İstanbul, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,3,0,0,TEMIZ
1570.52,FATURA,"Eskişehir, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
60160.76,TRANSFER,"Tbilisi, GE",New Recipient Ltd,Yeni web oturumu,TR,12,1,0,HESAP_ELE_GECIRME
2072.45,FATURA,"Manisa, TR",Market Harcama,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
148.47,FATURA,"İstanbul, TR",Elektrik Fatura,Android bilinen cihaz,TR,21,0,0,TEMIZ
13224.6,TRANSFER,"İstanbul, TR",Aile Transferi,Yeni web oturumu,,9,0,0,HESAP_ELE_GECIRME
19800.34,TRANSFER,"Tbilisi, GE",Yeni Alıcı,Yeni cihaz,TR,16,1,1,HESAP_ELE_GECIRME
104241.7,ODEME,"İzmir, TR",Yeni Alıcı,Unknown Android,,1,1,0,CALINTI_KART
23815.69,TRANSFER,"Dubai, AE",Kira Ödemesi,Unknown Android,TR,14,1,0,HESAP_ELE_GECIRME
4025.57,ODEME,"İzmir, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,2,0,0,TEMIZ
3018.16,FATURA,"Manisa, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,14,0,0,TEMIZ
2182.36,FATURA,"İstanbul, TR",Okul Ödemesi,Android bilinen cihaz,TR,14,0,0,TEMIZ
168068.69,TRANSFER,"Paris, FR",Global Trade,Web güvenilir tarayıcı,TR,19,0,0,PARA_AKLAMA
16969.85,ODEME,"Paris, FR",Aile Transferi,Yeni cihaz,,16,1,1,HESAP_ELE_GECIRME
46342.06,TRANSFER,"Amsterdam, NL",Restoran,Bilinmeyen iPhone,TR,20,1,1,HESAP_ELE_GECIRME
4446.24,ODEME,"İzmir, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,10,0,0,TEMIZ
3122.27,ODEME,"İzmir, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,19,0,0,TEMIZ
2709.74,ODEME,"İstanbul, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,18,0,0,TEMIZ
3472.81,FATURA,"Manisa, TR",Market Harcama,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
3769.06,ODEME,"Ankara, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,15,0,0,TEMIZ
34808.72,FATURA,"London, UK",Ulaşım,Bilinmeyen iPhone,,14,1,0,CALINTI_KART
64415.25,TRANSFER,"Eskişehir, TR",Kripto Exchange,Yeni cihaz,TR,13,1,0,HESAP_ELE_GECIRME
170856.3,TRANSFER,"Manisa, TR",Global Trade,Paycell kayıtlı cihaz,,16,1,1,PARA_AKLAMA
3358.69,ODEME,"Manisa, TR",Elektrik Fatura,Android bilinen cihaz,TR,8,0,0,TEMIZ
78433.64,ODEME,"London, UK",Aile Transferi,Web güvenilir tarayıcı,,13,0,1,CALINTI_KART
248.42,ODEME,"Manisa, TR",Market Harcama,Android bilinen cihaz,TR,20,0,0,TEMIZ
2929.6,FATURA,"Bursa, TR",Market Harcama,Android bilinen cihaz,TR,21,0,0,TEMIZ
3013.03,TRANSFER,"Manisa, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,9,0,1,TEMIZ
2811.34,FATURA,"İstanbul, TR",Okul Ödemesi,Android bilinen cihaz,TR,19,0,0,TEMIZ
1539.71,ODEME,"İzmir, TR",Telekom Fatura,Android bilinen cihaz,TR,9,0,0,TEMIZ
77702.69,TRANSFER,"Dubai, AE",New Recipient Ltd,Android bilinen cihaz,TR,11,1,1,PARA_AKLAMA
41673.19,CEKIM,"Amsterdam, NL",Okul Ödemesi,Yeni cihaz,TR,13,1,0,SUPHELI_DAVRANIS
4303.87,ODEME,"Eskişehir, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
57285.31,ODEME,"Berlin, DE",Ulaşım,Unknown Android,,11,0,0,CALINTI_KART
37649.49,ODEME,"Ankara, TR",Ulaşım,Paycell kayıtlı cihaz,,15,0,0,SUPHELI_DAVRANIS
69512.94,CEKIM,"Dubai, AE",New Recipient Ltd,Bilinmeyen iPhone,,13,0,1,CALINTI_KART
4053.74,FATURA,"İzmir, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
3874.65,FATURA,"İstanbul, TR",Sigorta Fatura,Android bilinen cihaz,TR,20,0,0,TEMIZ
44434.66,CEKIM,"Berlin, DE",Yeni Alıcı,Unknown Android,TR,11,0,0,SUPHELI_DAVRANIS
2508.94,FATURA,"Bursa, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,15,0,0,TEMIZ
48736.23,ODEME,"Berlin, DE",Global Trade,Bilinmeyen iPhone,,2,1,0,HESAP_ELE_GECIRME
3035.1,TRANSFER,"İzmir, TR",Ulaşım,Web güvenilir tarayıcı,TR,19,1,0,TEMIZ
3447.89,FATURA,"Bursa, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,19,0,0,TEMIZ
65069.42,ODEME,"Dubai, AE",Kira Ödemesi,Unknown Android,,17,1,1,HESAP_ELE_GECIRME
76079.37,ODEME,"Amsterdam, NL",New Recipient Ltd,Bilinmeyen iPhone,,11,0,0,CALINTI_KART
3766.58,FATURA,"Manisa, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,9,0,0,TEMIZ
2597.92,FATURA,"Bursa, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,10,0,0,TEMIZ
102817.37,CEKIM,"Paris, FR",E-Ticaret,Yeni web oturumu,,3,1,1,CALINTI_KART
180625.69,TRANSFER,"London, UK",Global Trade,iPhone 13 bilinen cihaz,,4,1,1,PARA_AKLAMA
4337.47,FATURA,"Ankara, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,8,0,0,TEMIZ
37201.49,CEKIM,"London, UK",Global Trade,Android bilinen cihaz,,4,0,0,SUPHELI_DAVRANIS
467.95,FATURA,"İstanbul, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
86966.35,CEKIM,"London, UK",Aile Transferi,Yeni cihaz,,2,1,0,CALINTI_KART
29014.15,ODEME,"İstanbul, TR",Offshore Services,Paycell kayıtlı cihaz,TR,13,0,0,SUPHELI_DAVRANIS
158295.6,TRANSFER,"London, UK",Global Trade,Yeni cihaz,TR,11,0,1,PARA_AKLAMA
220.7,FATURA,"Bursa, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,9,0,0,TEMIZ
1466.27,FATURA,"Eskişehir, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,18,0,0,TEMIZ
1465.21,ODEME,"İstanbul, TR",Market Harcama,Paycell kayıtlı cihaz,TR,14,0,0,TEMIZ
236.76,FATURA,"İzmir, TR",Restoran,Paycell kayıtlı cihaz,TR,12,0,0,TEMIZ
39809.32,ODEME,"Amsterdam, NL",Restoran,Web güvenilir tarayıcı,,17,1,0,CALINTI_KART
2420.61,FATURA,"İzmir, TR",Okul Ödemesi,Android bilinen cihaz,TR,16,0,0,TEMIZ
7021.96,ODEME,"Manisa, TR",Restoran,Android bilinen cihaz,TR,18,0,0,TEMIZ
57196.42,TRANSFER,"İstanbul, TR",Offshore Services,Android bilinen cihaz,TR,17,1,0,PARA_AKLAMA
3113.12,ODEME,"Ankara, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,14,0,0,TEMIZ
100489.37,ODEME,"Bursa, TR",Aile Transferi,Unknown Android,,3,1,0,CALINTI_KART
108984.88,ODEME,"Tbilisi, GE",Ulaşım,Yeni cihaz,,2,0,1,CALINTI_KART
95162.85,ODEME,"Tbilisi, GE",Kripto Exchange,Bilinmeyen iPhone,TR,9,1,1,CALINTI_KART
2216.32,FATURA,"Eskişehir, TR",Market Harcama,Android bilinen cihaz,TR,12,0,0,TEMIZ
114973.19,FATURA,"Paris, FR",Ulaşım,Web güvenilir tarayıcı,TR,23,0,1,CALINTI_KART
9373.62,TRANSFER,"Bursa, TR",E-Ticaret,iPhone 13 bilinen cihaz,TR,1,1,1,SUPHELI_DAVRANIS
5906.47,FATURA,"İstanbul, TR",Kira Ödemesi,Web güvenilir tarayıcı,TR,10,0,0,TEMIZ
2283.66,FATURA,"İstanbul, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
45901.59,ODEME,"İzmir, TR",Offshore Services,Yeni cihaz,,2,1,1,CALINTI_KART
176123.07,TRANSFER,"Tbilisi, GE",Yeni Alıcı,Paycell kayıtlı cihaz,TR,4,1,1,PARA_AKLAMA
1452.88,FATURA,"Manisa, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,8,0,0,TEMIZ
77090.95,CEKIM,"İzmir, TR",Global Trade,Yeni cihaz,,0,1,0,CALINTI_KART
73719.98,TRANSFER,"Manisa, TR",Global Trade,Yeni cihaz,TR,15,0,1,HESAP_ELE_GECIRME
28987.1,TRANSFER,"Tbilisi, GE",Yeni Alıcı,Bilinmeyen iPhone,,5,1,0,HESAP_ELE_GECIRME
2430.27,ODEME,"İstanbul, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,10,0,0,TEMIZ
251683.93,TRANSFER,"Paris, FR",Kripto Exchange,iPhone 13 bilinen cihaz,TR,0,0,1,PARA_AKLAMA
1048.49,ODEME,"İstanbul, TR",Market Harcama,Android bilinen cihaz,TR,14,0,0,TEMIZ
106907.45,FATURA,"Bursa, TR",Kripto Exchange,Yeni web oturumu,TR,5,1,1,CALINTI_KART
2572.85,FATURA,"Manisa, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,16,0,0,TEMIZ
3571.63,ODEME,"Manisa, TR",Market Harcama,Android bilinen cihaz,TR,15,0,0,TEMIZ
12995.82,TRANSFER,"Dubai, AE",Kira Ödemesi,Yeni cihaz,TR,1,1,0,HESAP_ELE_GECIRME
132151.36,TRANSFER,"Ankara, TR",Kripto Exchange,Android bilinen cihaz,TR,17,0,1,PARA_AKLAMA
3610.74,FATURA,"Bursa, TR",Market Harcama,Paycell kayıtlı cihaz,TR,19,0,0,TEMIZ
4193.04,ODEME,"Eskişehir, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,20,0,0,TEMIZ
216.71,FATURA,"İzmir, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
3788.63,ODEME,"Eskişehir, TR",Market Harcama,Paycell kayıtlı cihaz,TR,19,0,0,TEMIZ
1388.97,FATURA,"İstanbul, TR",Telekom Fatura,Android bilinen cihaz,TR,16,0,0,TEMIZ
239802.09,TRANSFER,"Dubai, AE",New Recipient Ltd,Yeni web oturumu,,9,0,1,PARA_AKLAMA
3409.08,FATURA,"Bursa, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,20,0,0,TEMIZ
5859.95,ODEME,"Bursa, TR",Ulaşım,Android bilinen cihaz,TR,8,0,0,TEMIZ
28104.54,TRANSFER,"İstanbul, TR",Sigorta Fatura,Unknown Android,TR,2,0,0,SUPHELI_DAVRANIS
59968.66,TRANSFER,"Manisa, TR",Kripto Exchange,Yeni web oturumu,TR,20,1,1,PARA_AKLAMA
106.24,FATURA,"Bursa, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,11,0,0,TEMIZ
50234.9,TRANSFER,"Ankara, TR",E-Ticaret,Yeni web oturumu,,1,1,1,HESAP_ELE_GECIRME
259134.63,TRANSFER,"Paris, FR",Yeni Alıcı,Yeni web oturumu,,4,1,1,PARA_AKLAMA
926.4,ODEME,"Bursa, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,12,0,0,TEMIZ
1533.61,FATURA,"Bursa, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
2501.39,ODEME,"İzmir, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,18,0,0,TEMIZ
5674.57,ODEME,"Eskişehir, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,20,0,0,TEMIZ
325.04,FATURA,"İstanbul, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,0,0,0,TEMIZ
1558.17,FATURA,"Ankara, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,13,0,0,TEMIZ
95939.81,ODEME,"Amsterdam, NL",E-Ticaret,Yeni cihaz,TR,9,1,0,CALINTI_KART
24442.97,TRANSFER,"Bursa, TR",Aile Transferi,Unknown Android,,3,1,1,HESAP_ELE_GECIRME
39907.14,ODEME,"Dubai, AE",Aile Transferi,Unknown Android,TR,17,0,0,CALINTI_KART
373.36,FATURA,"İzmir, TR",Telekom Fatura,Android bilinen cihaz,TR,21,0,0,TEMIZ
29100.02,CEKIM,"Amsterdam, NL",Yeni Alıcı,Yeni cihaz,TR,2,0,0,SUPHELI_DAVRANIS
182339.49,TRANSFER,"İzmir, TR",Offshore Services,Yeni cihaz,TR,19,1,1,PARA_AKLAMA
22773.7,CEKIM,"Tbilisi, GE",Offshore Services,iPhone 13 bilinen cihaz,,13,0,0,SUPHELI_DAVRANIS
3076.03,FATURA,"Ankara, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
3348.89,ODEME,"İzmir, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
27290.76,CEKIM,"Bursa, TR",Restoran,Web güvenilir tarayıcı,TR,15,0,1,SUPHELI_DAVRANIS
4255.38,ODEME,"Bursa, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,19,0,0,TEMIZ
91937.11,FATURA,"İstanbul, TR",Global Trade,Unknown Android,,23,0,0,CALINTI_KART
68983.7,TRANSFER,"İstanbul, TR",Global Trade,Paycell kayıtlı cihaz,TR,8,0,1,PARA_AKLAMA
79339.59,TRANSFER,"Berlin, DE",E-Ticaret,Bilinmeyen iPhone,TR,10,1,1,HESAP_ELE_GECIRME
19781.41,ODEME,"İstanbul, TR",Global Trade,Bilinmeyen iPhone,TR,4,0,0,SUPHELI_DAVRANIS
92.9,ODEME,"Manisa, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
59900.18,TRANSFER,"Berlin, DE",Restoran,Yeni web oturumu,TR,5,1,1,HESAP_ELE_GECIRME
116673.45,ODEME,"Paris, FR",Kripto Exchange,Yeni web oturumu,,13,1,0,CALINTI_KART
142142.23,TRANSFER,"Paris, FR",New Recipient Ltd,Unknown Android,,20,0,0,PARA_AKLAMA
2682.01,FATURA,"İstanbul, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,13,0,0,TEMIZ
461.78,FATURA,"Eskişehir, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,15,0,0,TEMIZ
58439.18,TRANSFER,"London, UK",Kira Ödemesi,Unknown Android,,1,1,0,HESAP_ELE_GECIRME
1032.18,FATURA,"İzmir, TR",Market Harcama,Paycell kayıtlı cihaz,TR,20,0,0,TEMIZ
38185.23,ODEME,"Paris, FR",New Recipient Ltd,Android bilinen cihaz,,17,1,1,CALINTI_KART
7524.59,TRANSFER,"Eskişehir, TR",Sigorta Fatura,Android bilinen cihaz,TR,14,0,0,TEMIZ
17628.9,ODEME,"İzmir, TR",Ulaşım,iPhone 13 bilinen cihaz,TR,14,1,0,SUPHELI_DAVRANIS
41482.46,ODEME,"Berlin, DE",Elektrik Fatura,Yeni web oturumu,TR,20,1,0,SUPHELI_DAVRANIS
918.09,FATURA,"Bursa, TR",Market Harcama,Android bilinen cihaz,TR,13,0,0,TEMIZ
588.28,ODEME,"Eskişehir, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,21,0,0,TEMIZ
2491.32,FATURA,"Bursa, TR",Market Harcama,Paycell kayıtlı cihaz,TR,17,0,0,TEMIZ
